"","priority","level","theme","module","indicator","index","type","name","label_english","label_french","hint_english","hint_french","calculation","required","relevant","constraint","default","repeat_count","constraint_message_english","constraint_message_french","appearance","choice_filter","parameters","dataset","function_to_compose","r_package"
"379",NA,NA,"HLP",NA,NA,NA,"select_one l_hlp_occupancy_cat","hlp_occupancy_cat","Risk of occupancy arrangement","Risque lié aux modalités d'occupation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_occupancy_cat","humind"
"380",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_health_score","Sectoral composite score - Health","Score de la composante sectorielle - Santé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_health","humind"
"381",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_prot_score","Sectoral composite score - Protection","Score de la composante sectorielle - Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_prot","humind"
"382",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_prot_child_sep_cat","Sectoral sub-composite score - Protection - Child separation","Sectoral sub-composite score - Protection - Séparation des enfants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_prot","humind"
"383",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_prot_score_concern","Sectoral sub-composite score - Protection - Perceived risks","Sectoral sub-composite score - Protection - Risques perçus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_prot","humind"
"384",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_edu_score","Sectoral composite score - Education","Score de la composante sectorielle - Éducation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_edu","humind"
"385",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_edu_score_disrupted","Sectoral sub-composite score - Education - Disruption","Score de la sous-composante sectorielle – Éducation – Perturbation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_edu","humind"
"386",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_edu_score_attendance","Sectoral sub-composite score - Education - Attendance","Score de la sous-composante sectorielle – Éducation – Fréquentation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_edu","humind"
"387",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_foodsec_score","Sectoral composite score - Food security","Score de la composante sectorielle - Sécurité alimentaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_foodsec","humind"
"388",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_wash_score_water_quantity","Sectoral sub-composite score - WASH - Drinking water quantity","Score de la sous-composante sectorielle - EHA - Quantité d’eau pour boire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_wash","humind"
"389",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_wash_score_water_quality","Sectoral sub-composite score - WASH - Drinking water quality","Score de la sous-composante sectorielle - EHA - Qualité de l’eau pour boire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_wash","humind"
"390",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_wash_score_sanitation","Sectoral sub-composite score - WASH - Sanitation","Score de la sous-composante sectorielle - EHA - Assainissement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_wash","humind"
"391",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_wash_score_hygiene","Sectoral sub-composite score - WASH - Hygiene","Score de la sous-composante sectorielle - EHA - Hygiene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_wash","humind"
"392",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_snfi_score","Sectoral composite score - SNFI","Score de la composante sectorielle - ABNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"393",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_snfi_score_shelter_type_cat","Sectoral sub-composite score - SNFI - Shelter type","Score de la sous-composante sectorielle - ABNA - Type d’abri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"394",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_snfi_score_shelter_issue_cat","Sectoral sub-composite score - SNFI - Shelter issues","Score de la sous-composante sectorielle - ABNA - Problème d’abri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"395",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_snfi_score_occupancy_cat","Sectoral sub-composite score - SNFI - Occupancy arrangement","Score de la sous-composante sectorielle - ABNA - Occupation du logement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"396",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","comp_snfi_score_fds_cannot_cat","Sectoral sub-composite score - SNFI - Functional domestic space","Score de la sous-composante sectorielle - ABNA - Espace domestique fonctionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"397",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_health_in_need","Sectoral composite - In need - Health","Composante sectorielle - Dans le besoin - Santé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_health","humind"
"398",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_prot_in_need","Sectoral composite - In need - Protection","Composante sectorielle - Dans le besoin - Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_prot","humind"
"399",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_edu_in_need","Sectoral composite - In need - Education","Composante sectorielle - Dans le besoin - Éducation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_edu","humind"
"400",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_foodsec_in_need","Sectoral composite - In need - Food security","Composante sectorielle - Dans le besoin - Sécurité alimentaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_foodsec","humind"
"401",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_wash_in_need","Sectoral composite - In need - WASH","Composante sectorielle - Dans le besoin - EHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_wash","humind"
"402",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_snfi_in_need","Sectoral composite - In need - SNFI","Composante sectorielle - Dans le besoin - ABNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"403",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_health_in_acute_need","Sectoral composite - In need - Health","Composante sectorielle - Dans le besoin - Santé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_health","humind"
"404",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_prot_in_acute_need","Sectoral composite - In need - Protection","Composante sectorielle - Dans le besoin - Protection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_prot","humind"
"405",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_edu_in_acute_need","Sectoral composite - In need - Education","Composante sectorielle - Dans le besoin - Éducation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_edu","humind"
"406",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_foodsec_in_acute_need","Sectoral composite - In need - Food security","Composante sectorielle - Dans le besoin - Sécurité alimentaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_foodsec","humind"
"407",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_wash_in_acute_need","Sectoral composite - In need - WASH","Composante sectorielle - Dans le besoin - EHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_wash","humind"
"408",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","comp_snfi_in_acute_need","Sectoral composite - In need - SNFI","Composante sectorielle - Dans le besoin - ABNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_comp_snfi","humind"
"409",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_1_to_5","msni_score","Multi-Sectoral Needs Index (MSNI) score","Score de l’indice des besoins multisectoriels (MSNI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_msni","humind"
"410",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","msni_in_need","In need (metric 1)","Dans le besoin (métrique 1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_msni","humind"
"411",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_0_to_1","msni_in_acute_need","In acute need (metric 2)","Dans le besoin aigu (métrique 2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_msni","humind"
"412",NA,NA,"MSNI framework",NA,NA,NA,"integer","sector_in_need_n","Number of sectoral needs (metric 3)","Nombre de besoins sectoriels (métrique 3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_msni","humind"
"413",NA,NA,"MSNI framework",NA,NA,NA,"select_one l_sector_needs_profile","sector_needs_profile","Sectoral needs profile (metric 4)","Profil de besoins sectoriels (métrique 4)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_msni","humind"
"414",NA,NA,"Protection",NA,NA,NA,"select_one l_prot_child_sep_cat","prot_child_sep_cat","Category of the reasons for separated children","Catégorie des raisons pour lesquelles les enfants sont séparés de leur famille",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_child_sep_cat","humind"
"415",NA,NA,"SNFI",NA,NA,NA,"select_one l_snfi_fds_cannot_n","snfi_fds_cannot_n","Number of domestic tasks that cannot be performed","Nombre de tâches domestiques ne pouvant être effectuées",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_fds_cannot_cat","humind"
"416",NA,NA,"SNFI",NA,NA,NA,"select_one l_snfi_fds_cannot_cat","snfi_fds_cannot_cat","Category of the number of domestic tasks that cannot be performed","Catégorie du nombre de tâches domestiques qui ne peuvent être accomplies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_fds_cannot_cat","humind"
"417",NA,NA,"SNFI",NA,NA,NA,"select_one l_snfi_shelter_issue_n","snfi_shelter_issue_n","Number of shelter issues","Nombre de problèmes de logement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_shelter_issue_cat","humind"
"418",NA,NA,"SNFI",NA,NA,NA,"select_one l_snfi_shelter_issue_cat","snfi_shelter_issue_cat","Category of the number of shelter issues","Catégorie du nombre de problèmes de logement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_shelter_issue_cat","humind"
"419",NA,NA,"SNFI",NA,NA,NA,"select_one l_snfi_shelter_type_cat","snfi_shelter_type_cat","Category of the shelter type","Catégorie du type d'abri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_shelter_type_cat","humind"
"420",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_drinking_water_source","wash_drinking_water_source_cat","Category of the drinking water source","Catégorie de la source d'eau potable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_drinking_water_source_cat","humind"
"421",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_drinking_water_time_cat","wash_drinking_water_time_cat","Category of the time to fetch drinking water","Catégorie du temps nécessaire pour aller chercher de l'eau potable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_drinking_water_time_cat","humind"
"422",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_drinking_water_time_threshold_cat","wash_drinking_water_time_30min_cat","Threshold of the time to fetch drinking water (30 minutes threshold)","Seuil du temps nécessaire pour aller chercher de l'eau potable (seuil à 30 minutes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_drinking_water_time_threshold_cat","humind"
"423",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_drinking_water_quality_jmp_cat","wash_drinking_water_quality_jmp_cat","JMP ladder category – Drinking water quality","Catégorie de l’échelle JMP – Qualité de l’eau pour boire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_drinking_water_quality_jmp_cat","humind"
"424",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_sanitation_facility_cat","wash_sanitation_facility_cat","Category of the type of sanitation facility","Catégorie du type d'installation sanitaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_sanitation_facility_cat","humind"
"425",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_sharing_sanitation_facility_cat","wash_sharing_sanitation_facility_cat","Sharing status of the sanitation facility","Statut de partage de l'installation sanitaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_sharing_sanitation_facility_cat","humind"
"426",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_sharing_sanitation_facility_n_ind","wash_sharing_sanitation_facility_n_ind","Category of the number of individuals sharing the sanitation facility","Catégorie du nombre de personnes partageant l'installation sanitaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_sharing_sanitation_facility_n_ind","humind"
"427",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_sanitation_facility_jmp_cat","wash_sanitation_facility_jmp_cat","JMP ladder category – Sanitation facility","Catégorie de l’échelle JMP – Latrines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_sanitation_facility_jmp_cat","humind"
"428",NA,NA,"WASH",NA,NA,NA,"select_one l_wash_handwashing_facility_jmp_cat","wash_handwashing_facility_jmp_cat","JMP ladder category – Handwashing facility","Catégorie de l’échelle JMP – Station de lavage des mains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_handwashing_facility_cat","humind"
"429",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_lsci_cat","fsl_lcsi_cat","LCSI category - at least one used","Catégorie du LCSI - au moins une utilisée",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_lcsi","humind"
"430",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_lsci_cat_exhaust","fsl_lsci_cat_exhaust","LCSI category - at least one used or exhausted","Catégorie du LCSI - au moins une utilisée ou épuisée",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_lcsi","humind"
"431",NA,NA,"Food security",NA,NA,NA,"select_one l_0_to_6","fsl_hhs_score","HHS score","Score HHS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_hhs","humind"
"432",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_hhs_cat","fsl_hhs_cat","HHS category","Catégorie du HHS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_hhs","humind"
"433",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_hhs_cat_ipc","fsl_hhs_cat_ipc","HHS IPC category","Catégorie du HHS pour l'IPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_hhs","humind"
"434",NA,NA,"Food security",NA,NA,NA,"integer","fsl_rcsi_score","rCSI score","Score du rCSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_rcsi","humind"
"435",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_rcsi_cat","fsl_rcsi_cat","rCSI category","Catégorie du rCSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_rcsi","humind"
"436",NA,NA,"Food security",NA,NA,NA,"integer","fsl_fcs_score","FCS score","Score du FCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_fcs","humind"
"437",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_fcs_cat","fsl_fcs_cat","FCS category","Catégorie du FCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_fcs","humind"
"438",NA,NA,"Food security",NA,NA,NA,"integer","fsl_fc_cell","Household Indicator Convergence Matrix (HICM) - Cell","Cellule - Matrice de convergence des indicateurs ménages (HCIM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_fcm_phase","humind"
"439",NA,NA,"Food security",NA,NA,NA,"select_one l_fsl_phase","fsl_fc_phase","Household Indicator Convergence Matrix (HICM) - Food consumption phase","Phase de consommation alimentaire - Matrice de convergence des indicateurs ménages (HCIM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"main","add_fcm_phase","humind"
